date,county,county_fips,samples,m50,m50_index
2020-03-01,Baker,41001,165,0.932,53
2020-03-02,Baker,41001,179,1.412,81
2020-03-03,Baker,41001,173,1.2109999999999999,69
2020-03-04,Baker,41001,208,1.7369999999999999,100
2020-03-05,Baker,41001,196,2.001,115
2020-03-06,Baker,41001,223,1.8219999999999998,104
2020-03-07,Baker,41001,226,1.666,95
2020-03-08,Baker,41001,204,1.28,73
2020-03-09,Baker,41001,187,1.475,84
2020-03-10,Baker,41001,203,1.6280000000000001,93
2020-03-11,Baker,41001,191,1.551,89
2020-03-12,Baker,41001,183,1.8,103
2020-03-13,Baker,41001,180,1.95,112
2020-03-14,Baker,41001,172,1.885,108
2020-03-15,Baker,41001,170,0.381,21
2020-03-16,Baker,41001,165,1.508,86
2020-03-17,Baker,41001,197,1.2670000000000001,72
2020-03-18,Baker,41001,187,1.22,70
2020-03-19,Baker,41001,183,1.645,94
2020-03-20,Baker,41001,189,1.506,86
2020-03-21,Baker,41001,164,0.738,42
2020-03-22,Baker,41001,173,0.083,4
2020-03-23,Baker,41001,186,1.2919999999999998,74
2020-03-24,Baker,41001,204,1.619,93
2020-03-25,Baker,41001,186,0.7829999999999999,45
2020-03-26,Baker,41001,201,1.0659999999999998,61
2020-03-27,Baker,41001,205,1.015,58
2020-03-28,Baker,41001,190,0.42200000000000004,24
2020-03-29,Baker,41001,196,0.048,2
2020-03-30,Baker,41001,195,0.899,51
2020-03-31,Baker,41001,218,0.9890000000000001,56
2020-04-01,Baker,41001,202,1.18,67
2020-04-02,Baker,41001,198,1.39,80
2020-04-03,Baker,41001,187,1.3130000000000002,75
2020-04-04,Baker,41001,173,0.38,21
2020-04-05,Baker,41001,211,0.48100000000000004,27
2020-04-06,Baker,41001,189,0.49700000000000005,28
2020-04-07,Baker,41001,188,1.58,90
2020-04-08,Baker,41001,186,1.389,79
2020-04-09,Baker,41001,189,1.17,67
2020-04-10,Baker,41001,183,1.607,92
2020-04-11,Baker,41001,196,0.6709999999999999,38
2020-04-12,Baker,41001,191,0.067,3
2020-04-13,Baker,41001,187,0.7140000000000001,41
2020-04-14,Baker,41001,197,1.318,75
2020-04-15,Baker,41001,195,1.022,58
2020-04-16,Baker,41001,197,1.209,69
2020-04-17,Baker,41001,193,1.092,62
2020-04-18,Baker,41001,180,1.251,72
2020-04-19,Baker,41001,183,0.9740000000000001,56
2020-04-21,Baker,41001,252,1.421,81
2020-04-22,Baker,41001,246,1.062,61
2020-04-23,Baker,41001,268,1.1079999999999999,63
2020-04-24,Baker,41001,247,0.943,54
2020-04-25,Baker,41001,236,0.41100000000000003,23
2020-04-26,Baker,41001,227,0.505,29
2020-04-27,Baker,41001,228,0.875,50
2020-04-28,Baker,41001,267,1.574,90
2020-04-29,Baker,41001,259,0.8,46
2020-04-30,Baker,41001,395,1.4140000000000001,81
2020-05-01,Baker,41001,355,1.9340000000000002,111
2020-05-02,Baker,41001,387,1.6840000000000002,96
2020-05-03,Baker,41001,395,1.1840000000000002,68
2020-05-04,Baker,41001,269,1.4609999999999999,84
2020-05-05,Baker,41001,247,1.807,104
2020-05-06,Baker,41001,276,1.494,86
2020-05-07,Baker,41001,259,1.442,83
2020-05-08,Baker,41001,261,1.5130000000000001,87
2020-05-09,Baker,41001,267,1.7309999999999999,99
2020-05-10,Baker,41001,245,1.308,75
2020-05-11,Baker,41001,253,1.4140000000000001,81
2020-05-12,Baker,41001,275,1.879,108
2020-05-13,Baker,41001,207,1.405,80
2020-05-14,Baker,41001,234,1.2919999999999998,74
2020-05-15,Baker,41001,382,2.448,140
2020-05-16,Baker,41001,381,2.113,121
2020-05-17,Baker,41001,401,1.325,76
2020-05-18,Baker,41001,375,1.291,74
2020-05-19,Baker,41001,382,1.956,112
2020-05-20,Baker,41001,377,1.521,87
2020-05-21,Baker,41001,422,1.518,87
2020-05-22,Baker,41001,451,2.083,119
2020-05-23,Baker,41001,434,2.082,119
2020-03-01,Benton,41003,1034,2.019,66
2020-03-02,Benton,41003,1066,2.7260000000000004,89
2020-03-03,Benton,41003,1100,3.031,100
2020-03-04,Benton,41003,1154,2.917,96
2020-03-05,Benton,41003,1097,3.05,100
2020-03-06,Benton,41003,1038,3.6519999999999997,120
2020-03-07,Benton,41003,1038,2.991,98
2020-03-08,Benton,41003,1013,1.306,43
2020-03-09,Benton,41003,1091,2.77,91
2020-03-10,Benton,41003,1096,2.838,93
2020-03-11,Benton,41003,1107,3.2230000000000003,106
2020-03-12,Benton,41003,1073,3.031,100
2020-03-13,Benton,41003,1037,2.783,91
2020-03-14,Benton,41003,926,1.416,46
2020-03-15,Benton,41003,912,0.679,22
2020-03-16,Benton,41003,938,2.037,67
2020-03-17,Benton,41003,1030,1.114,36
2020-03-18,Benton,41003,960,1.136,37
2020-03-19,Benton,41003,903,1.169,38
2020-03-20,Benton,41003,864,1.531,50
2020-03-21,Benton,41003,755,0.264,8
2020-03-22,Benton,41003,825,0.039,1
2020-03-23,Benton,41003,865,0.047,1
2020-03-24,Benton,41003,902,0.035,1
2020-03-25,Benton,41003,891,0.040999999999999995,1
2020-03-26,Benton,41003,928,0.045,1
2020-03-27,Benton,41003,924,0.035,1
2020-03-28,Benton,41003,924,0.028999999999999998,0
2020-03-29,Benton,41003,936,0.03,0
2020-03-30,Benton,41003,963,0.028999999999999998,0
2020-03-31,Benton,41003,960,0.039,1
2020-04-01,Benton,41003,972,0.036000000000000004,1
2020-04-02,Benton,41003,977,0.043,1
2020-04-03,Benton,41003,920,0.044000000000000004,1
2020-04-04,Benton,41003,920,0.03,0
2020-04-05,Benton,41003,999,0.03,0
2020-04-06,Benton,41003,907,0.042,1
2020-04-07,Benton,41003,931,0.059000000000000004,1
2020-04-08,Benton,41003,941,0.054000000000000006,1
2020-04-09,Benton,41003,902,0.055999999999999994,1
2020-04-10,Benton,41003,840,0.244,8
2020-04-11,Benton,41003,851,0.038,1
2020-04-12,Benton,41003,840,0.028999999999999998,0
2020-04-13,Benton,41003,868,0.046,1
2020-04-14,Benton,41003,891,0.04,1
2020-04-15,Benton,41003,944,0.039,1
2020-04-16,Benton,41003,936,0.05,1
2020-04-17,Benton,41003,933,0.364,12
2020-04-18,Benton,41003,915,0.027000000000000003,0
2020-04-19,Benton,41003,861,0.031,1
2020-04-21,Benton,41003,1074,0.032,1
2020-04-22,Benton,41003,1098,0.034,1
2020-04-23,Benton,41003,1100,0.043,1
2020-04-24,Benton,41003,1076,0.046,1
2020-04-25,Benton,41003,1023,0.028999999999999998,0
2020-04-26,Benton,41003,1020,0.028999999999999998,0
2020-04-27,Benton,41003,1032,0.031,1
2020-04-28,Benton,41003,1103,0.039,1
2020-04-29,Benton,41003,1037,0.039,1
2020-04-30,Benton,41003,1508,0.506,16
2020-05-01,Benton,41003,1321,0.69,22
2020-05-02,Benton,41003,1361,0.051,1
2020-05-03,Benton,41003,1433,0.145,4
2020-05-04,Benton,41003,991,0.067,2
2020-05-05,Benton,41003,994,0.062,2
2020-05-06,Benton,41003,993,0.22,7
2020-05-07,Benton,41003,1050,0.07400000000000001,2
2020-05-08,Benton,41003,973,0.782,25
2020-05-09,Benton,41003,992,0.27399999999999997,9
2020-05-10,Benton,41003,956,0.057999999999999996,1
2020-05-11,Benton,41003,914,0.044000000000000004,1
2020-05-12,Benton,41003,977,0.036000000000000004,1
2020-05-13,Benton,41003,795,0.043,1
2020-05-14,Benton,41003,809,0.040999999999999995,1
2020-05-15,Benton,41003,1469,1.9269999999999998,63
2020-05-16,Benton,41003,1434,0.698,23
2020-05-17,Benton,41003,1517,0.081,2
2020-05-18,Benton,41003,1515,0.44799999999999995,14
2020-05-19,Benton,41003,1433,0.506,16
2020-05-20,Benton,41003,1409,1.317,43
2020-05-21,Benton,41003,1527,0.92,30
2020-05-22,Benton,41003,1552,1.686,55
2020-05-23,Benton,41003,1549,1.7819999999999998,58
2020-03-01,Clackamas,41005,6703,4.525,57
2020-03-02,Clackamas,41005,7050,7.58,96
2020-03-03,Clackamas,41005,7160,7.818,99
2020-03-04,Clackamas,41005,7355,7.841,100
2020-03-05,Clackamas,41005,7059,8.307,105
2020-03-06,Clackamas,41005,7069,8.431000000000001,107
2020-03-07,Clackamas,41005,6871,6.3389999999999995,80
2020-03-08,Clackamas,41005,6952,4.746,60
2020-03-09,Clackamas,41005,7219,7.515,95
2020-03-10,Clackamas,41005,7191,8.193,104
2020-03-11,Clackamas,41005,7212,8.198,104
2020-03-12,Clackamas,41005,7075,8.003,102
2020-03-13,Clackamas,41005,6935,7.285,92
2020-03-14,Clackamas,41005,6695,2.799,35
2020-03-15,Clackamas,41005,6675,2.412,30
2020-03-16,Clackamas,41005,6755,5.249,66
2020-03-17,Clackamas,41005,6898,4.394,56
2020-03-18,Clackamas,41005,6699,3.7460000000000004,47
2020-03-19,Clackamas,41005,6445,3.7289999999999996,47
2020-03-20,Clackamas,41005,6123,4.434,56
2020-03-21,Clackamas,41005,5367,1.291,16
2020-03-22,Clackamas,41005,6134,0.584,7
2020-03-23,Clackamas,41005,6438,1.474,18
2020-03-24,Clackamas,41005,6747,0.52,6
2020-03-25,Clackamas,41005,6568,0.96,12
2020-03-26,Clackamas,41005,6766,0.74,9
2020-03-27,Clackamas,41005,6664,0.6779999999999999,8
2020-03-28,Clackamas,41005,6641,0.05,0
2020-03-29,Clackamas,41005,6798,0.040999999999999995,0
2020-03-30,Clackamas,41005,6903,0.252,3
2020-03-31,Clackamas,41005,6939,0.777,9
2020-04-01,Clackamas,41005,6924,0.8490000000000001,10
2020-04-02,Clackamas,41005,6829,1.112,14
2020-04-03,Clackamas,41005,6830,1.268,16
2020-04-04,Clackamas,41005,6709,0.426,5
2020-04-05,Clackamas,41005,7039,0.102,1
2020-04-06,Clackamas,41005,6604,0.802,10
2020-04-07,Clackamas,41005,6737,1.046,13
2020-04-08,Clackamas,41005,6727,1.35,17
2020-04-09,Clackamas,41005,6528,1.3459999999999999,17
2020-04-10,Clackamas,41005,6212,2.2640000000000002,28
2020-04-11,Clackamas,41005,6252,0.792,10
2020-04-12,Clackamas,41005,6256,0.063,0
2020-04-13,Clackamas,41005,6168,1.276,16
2020-04-14,Clackamas,41005,6388,1.237,15
2020-04-15,Clackamas,41005,6859,1.61,20
2020-04-16,Clackamas,41005,6588,1.881,23
2020-04-17,Clackamas,41005,6370,2.657,33
2020-04-18,Clackamas,41005,6355,0.182,2
2020-04-19,Clackamas,41005,6141,0.359,4
2020-04-21,Clackamas,41005,7611,0.985,12
2020-04-22,Clackamas,41005,7787,0.8009999999999999,10
2020-04-23,Clackamas,41005,7739,1.105,14
2020-04-24,Clackamas,41005,7604,1.3940000000000001,17
2020-04-25,Clackamas,41005,7108,0.154,1
2020-04-26,Clackamas,41005,7188,0.11,1
2020-04-27,Clackamas,41005,7466,0.9059999999999999,11
2020-04-28,Clackamas,41005,7569,1.3530000000000002,17
2020-04-29,Clackamas,41005,7199,1.544,19
2020-04-30,Clackamas,41005,10456,1.735,22
2020-05-01,Clackamas,41005,9426,3.181,40
2020-05-02,Clackamas,41005,10053,0.529,6
2020-05-03,Clackamas,41005,10035,0.514,6
2020-05-04,Clackamas,41005,7135,1.642,20
2020-05-05,Clackamas,41005,7221,2.142,27
2020-05-06,Clackamas,41005,7120,2.74,34
2020-05-07,Clackamas,41005,7360,1.558,19
2020-05-08,Clackamas,41005,7190,2.6710000000000003,34
2020-05-09,Clackamas,41005,7337,1.61,20
2020-05-10,Clackamas,41005,7420,1.03,13
2020-05-11,Clackamas,41005,7030,0.8859999999999999,11
2020-05-12,Clackamas,41005,7292,1.14,14
2020-05-13,Clackamas,41005,5447,1.946,24
2020-05-14,Clackamas,41005,5617,1.9080000000000001,24
2020-05-15,Clackamas,41005,10409,3.0180000000000002,38
2020-05-16,Clackamas,41005,10528,1.676,21
2020-05-17,Clackamas,41005,11064,0.8490000000000001,10
2020-05-18,Clackamas,41005,10914,1.361,17
2020-05-19,Clackamas,41005,9607,2.24,28
2020-05-20,Clackamas,41005,10308,3.048,38
2020-05-21,Clackamas,41005,10981,2.6630000000000003,33
2020-05-22,Clackamas,41005,11284,3.6710000000000003,46
2020-05-23,Clackamas,41005,10986,2.612,33
2020-03-01,Clatsop,41007,734,4.852,194
2020-03-02,Clatsop,41007,584,2.495,100
2020-03-03,Clatsop,41007,587,2.272,91
2020-03-04,Clatsop,41007,605,2.755,110
2020-03-05,Clatsop,41007,573,2.755,110
2020-03-06,Clatsop,41007,578,2.47,98
2020-03-07,Clatsop,41007,684,2.479,99
2020-03-08,Clatsop,41007,763,5.35,214
2020-03-09,Clatsop,41007,618,2.8,112
2020-03-10,Clatsop,41007,574,3.188,127
2020-03-11,Clatsop,41007,614,2.665,106
2020-03-12,Clatsop,41007,594,2.813,112
2020-03-13,Clatsop,41007,577,3.642,145
2020-03-14,Clatsop,41007,660,1.85,74
2020-03-15,Clatsop,41007,661,4.923,197
2020-03-16,Clatsop,41007,580,2.522,101
2020-03-17,Clatsop,41007,585,1.416,56
2020-03-18,Clatsop,41007,567,2.197,88
2020-03-19,Clatsop,41007,542,1.248,50
2020-03-20,Clatsop,41007,566,2.162,86
2020-03-21,Clatsop,41007,540,0.495,19
2020-03-22,Clatsop,41007,649,0.39899999999999997,15
2020-03-23,Clatsop,41007,618,0.997,39
2020-03-24,Clatsop,41007,574,0.094,3
2020-03-25,Clatsop,41007,558,0.568,22
2020-03-26,Clatsop,41007,584,0.05,2
2020-03-27,Clatsop,41007,574,0.07200000000000001,2
2020-03-28,Clatsop,41007,575,0.03,1
2020-03-29,Clatsop,41007,571,0.03,1
2020-03-30,Clatsop,41007,561,0.044000000000000004,1
2020-03-31,Clatsop,41007,580,0.07200000000000001,2
2020-04-01,Clatsop,41007,565,0.046,1
2020-04-02,Clatsop,41007,573,0.15,6
2020-04-03,Clatsop,41007,556,0.10400000000000001,4
2020-04-04,Clatsop,41007,555,0.038,1
2020-04-05,Clatsop,41007,569,0.033,1
2020-04-06,Clatsop,41007,546,0.11800000000000001,4
2020-04-07,Clatsop,41007,538,0.384,15
2020-04-08,Clatsop,41007,545,0.6779999999999999,27
2020-04-09,Clatsop,41007,529,0.079,3
2020-04-10,Clatsop,41007,481,0.213,8
2020-04-11,Clatsop,41007,518,0.064,2
2020-04-12,Clatsop,41007,511,0.035,1
2020-04-13,Clatsop,41007,483,0.08900000000000001,3
2020-04-14,Clatsop,41007,516,0.297,11
2020-04-15,Clatsop,41007,539,0.5870000000000001,23
2020-04-16,Clatsop,41007,528,0.237,9
2020-04-17,Clatsop,41007,532,0.316,12
2020-04-18,Clatsop,41007,543,0.034,1
2020-04-19,Clatsop,41007,506,0.034,1
2020-04-21,Clatsop,41007,653,0.115,4
2020-04-22,Clatsop,41007,690,0.083,3
2020-04-23,Clatsop,41007,656,0.257,10
2020-04-24,Clatsop,41007,671,0.247,9
2020-04-25,Clatsop,41007,644,0.06,2
2020-04-26,Clatsop,41007,666,0.033,1
2020-04-27,Clatsop,41007,675,0.10400000000000001,4
2020-04-28,Clatsop,41007,639,0.69,27
2020-04-29,Clatsop,41007,640,0.40299999999999997,16
2020-04-30,Clatsop,41007,1067,2.1790000000000003,87
2020-05-01,Clatsop,41007,980,2.84,113
2020-05-02,Clatsop,41007,1023,0.256,10
2020-05-03,Clatsop,41007,1024,0.9640000000000001,38
2020-05-04,Clatsop,41007,713,1.052,42
2020-05-05,Clatsop,41007,739,1.196,47
2020-05-06,Clatsop,41007,696,1.416,56
2020-05-07,Clatsop,41007,753,1.445,57
2020-05-08,Clatsop,41007,768,1.831,73
2020-05-09,Clatsop,41007,772,0.922,36
2020-05-10,Clatsop,41007,725,0.594,23
2020-05-11,Clatsop,41007,681,0.46399999999999997,18
2020-05-12,Clatsop,41007,708,1.0490000000000002,42
2020-05-13,Clatsop,41007,557,0.292,11
2020-05-14,Clatsop,41007,591,0.862,34
2020-05-15,Clatsop,41007,1038,2.675,107
2020-05-16,Clatsop,41007,1038,1.028,41
2020-05-17,Clatsop,41007,1085,0.782,31
2020-05-18,Clatsop,41007,1112,2.021,81
2020-05-19,Clatsop,41007,998,1.92,76
2020-05-20,Clatsop,41007,1047,3.063,122
2020-05-21,Clatsop,41007,1163,2.445,97
2020-05-22,Clatsop,41007,1150,3.61,144
2020-05-23,Clatsop,41007,1232,2.082,83
2020-03-01,Columbia,41009,777,3.0460000000000003,39
2020-03-02,Columbia,41009,837,7.785,100
2020-03-03,Columbia,41009,857,5.517,70
2020-03-04,Columbia,41009,864,7.6610000000000005,98
2020-03-05,Columbia,41009,844,9.374,120
2020-03-06,Columbia,41009,797,8.568999999999999,110
2020-03-07,Columbia,41009,798,5.8839999999999995,75
2020-03-08,Columbia,41009,821,2.365,30
2020-03-09,Columbia,41009,841,8.383,107
2020-03-10,Columbia,41009,831,8.371,107
2020-03-11,Columbia,41009,846,7.388,94
2020-03-12,Columbia,41009,810,8.318999999999999,106
2020-03-13,Columbia,41009,813,5.222,67
2020-03-14,Columbia,41009,780,1.699,21
2020-03-15,Columbia,41009,747,1.314,16
2020-03-16,Columbia,41009,804,3.886,49
2020-03-17,Columbia,41009,789,3.275,42
2020-03-18,Columbia,41009,792,3.1260000000000003,40
2020-03-19,Columbia,41009,751,2.641,33
2020-03-20,Columbia,41009,747,2.944,37
2020-03-21,Columbia,41009,675,0.902,11
2020-03-22,Columbia,41009,756,0.228,2
2020-03-23,Columbia,41009,777,1.5290000000000001,19
2020-03-24,Columbia,41009,790,0.747,9
2020-03-25,Columbia,41009,767,0.978,12
2020-03-26,Columbia,41009,804,0.879,11
2020-03-27,Columbia,41009,810,0.9329999999999999,11
2020-03-28,Columbia,41009,795,0.05,0
2020-03-29,Columbia,41009,830,0.039,0
2020-03-30,Columbia,41009,844,0.55,7
2020-03-31,Columbia,41009,841,0.6679999999999999,8
2020-04-01,Columbia,41009,820,0.754,9
2020-04-02,Columbia,41009,810,1.0,12
2020-04-03,Columbia,41009,803,1.521,19
2020-04-04,Columbia,41009,797,0.249,3
2020-04-05,Columbia,41009,818,0.042,0
2020-04-06,Columbia,41009,804,1.315,16
2020-04-07,Columbia,41009,813,0.7140000000000001,9
2020-04-08,Columbia,41009,798,1.705,21
2020-04-09,Columbia,41009,796,1.04,13
2020-04-10,Columbia,41009,766,1.8359999999999999,23
2020-04-11,Columbia,41009,768,0.701,9
2020-04-12,Columbia,41009,770,0.066,0
2020-04-13,Columbia,41009,765,1.308,16
2020-04-14,Columbia,41009,784,1.264,16
2020-04-15,Columbia,41009,812,1.276,16
2020-04-16,Columbia,41009,794,1.5119999999999998,19
2020-04-17,Columbia,41009,779,2.088,26
2020-04-18,Columbia,41009,806,0.35,4
2020-04-19,Columbia,41009,776,0.132,1
2020-04-21,Columbia,41009,961,1.263,16
2020-04-22,Columbia,41009,954,1.22,15
2020-04-23,Columbia,41009,941,1.2309999999999999,15
2020-04-24,Columbia,41009,893,1.4080000000000001,18
2020-04-25,Columbia,41009,879,0.569,7
2020-04-26,Columbia,41009,830,0.053,0
2020-04-27,Columbia,41009,915,0.894,11
2020-04-28,Columbia,41009,912,1.588,20
2020-04-29,Columbia,41009,838,1.3719999999999999,17
2020-04-30,Columbia,41009,1369,1.541,19
2020-05-01,Columbia,41009,1317,3.653,46
2020-05-02,Columbia,41009,1375,0.614,7
2020-05-03,Columbia,41009,1346,0.768,9
2020-05-04,Columbia,41009,890,1.858,23
2020-05-05,Columbia,41009,974,2.316,29
2020-05-06,Columbia,41009,1011,3.108,39
2020-05-07,Columbia,41009,935,2.097,26
2020-05-08,Columbia,41009,983,2.2319999999999998,28
2020-05-09,Columbia,41009,1010,1.758,22
2020-05-10,Columbia,41009,1058,1.386,17
2020-05-11,Columbia,41009,926,0.8759999999999999,11
2020-05-12,Columbia,41009,963,2.024,25
2020-05-13,Columbia,41009,765,2.053,26
2020-05-14,Columbia,41009,782,2.208,28
2020-05-15,Columbia,41009,1400,3.702,47
2020-05-16,Columbia,41009,1389,1.7309999999999999,22
2020-05-17,Columbia,41009,1447,1.097,14
2020-05-18,Columbia,41009,1430,1.9340000000000002,24
2020-05-19,Columbia,41009,1272,2.11,27
2020-05-20,Columbia,41009,1417,3.7319999999999998,47
2020-05-21,Columbia,41009,1467,2.659,34
2020-05-22,Columbia,41009,1471,3.66,47
2020-05-23,Columbia,41009,1428,2.494,32
2020-03-01,Coos,41011,877,1.484,53
2020-03-02,Coos,41011,950,2.845,103
2020-03-03,Coos,41011,956,2.7030000000000003,98
2020-03-04,Coos,41011,954,2.637,95
2020-03-05,Coos,41011,925,2.7510000000000003,100
2020-03-06,Coos,41011,939,2.887,104
2020-03-07,Coos,41011,928,2.062,74
2020-03-08,Coos,41011,955,1.75,63
2020-03-09,Coos,41011,926,2.7680000000000002,100
2020-03-10,Coos,41011,942,2.39,86
2020-03-11,Coos,41011,950,2.818,102
2020-03-12,Coos,41011,917,2.84,103
2020-03-13,Coos,41011,902,3.141,114
2020-03-14,Coos,41011,867,1.5959999999999999,58
2020-03-15,Coos,41011,871,1.511,54
2020-03-16,Coos,41011,864,2.0340000000000003,73
2020-03-17,Coos,41011,890,2.074,75
2020-03-18,Coos,41011,875,1.787,64
2020-03-19,Coos,41011,817,1.5619999999999998,56
2020-03-20,Coos,41011,813,1.859,67
2020-03-21,Coos,41011,809,0.6459999999999999,23
2020-03-22,Coos,41011,861,0.358,13
2020-03-23,Coos,41011,867,1.3259999999999998,48
2020-03-24,Coos,41011,881,0.076,2
2020-03-25,Coos,41011,889,0.121,4
2020-03-26,Coos,41011,902,0.24,8
2020-03-27,Coos,41011,885,0.45,16
2020-03-28,Coos,41011,899,0.039,1
2020-03-29,Coos,41011,916,0.028999999999999998,1
2020-03-30,Coos,41011,897,0.222,8
2020-03-31,Coos,41011,912,0.146,5
2020-04-01,Coos,41011,888,0.7190000000000001,26
2020-04-02,Coos,41011,889,0.599,21
2020-04-03,Coos,41011,889,0.855,31
2020-04-04,Coos,41011,837,0.035,1
2020-04-05,Coos,41011,870,0.034,1
2020-04-06,Coos,41011,838,0.708,25
2020-04-07,Coos,41011,855,0.513,18
2020-04-08,Coos,41011,864,0.56,20
2020-04-09,Coos,41011,840,0.67,24
2020-04-10,Coos,41011,842,0.8640000000000001,31
2020-04-11,Coos,41011,816,0.293,10
2020-04-12,Coos,41011,829,0.036000000000000004,1
2020-04-13,Coos,41011,832,0.579,21
2020-04-14,Coos,41011,835,0.536,19
2020-04-15,Coos,41011,897,0.757,27
2020-04-16,Coos,41011,859,1.476,53
2020-04-17,Coos,41011,856,1.28,46
2020-04-18,Coos,41011,875,0.128,4
2020-04-19,Coos,41011,838,0.08199999999999999,2
2020-04-21,Coos,41011,1038,0.392,14
2020-04-22,Coos,41011,1051,0.078,2
2020-04-23,Coos,41011,1023,0.863,31
2020-04-24,Coos,41011,1071,0.46799999999999997,17
2020-04-25,Coos,41011,1013,0.051,1
2020-04-26,Coos,41011,988,0.052000000000000005,1
2020-04-27,Coos,41011,1042,0.623,22
2020-04-28,Coos,41011,1045,0.34299999999999997,12
2020-04-29,Coos,41011,984,0.424,15
2020-04-30,Coos,41011,1596,1.1440000000000001,41
2020-05-01,Coos,41011,1470,1.9080000000000001,69
2020-05-02,Coos,41011,1565,0.09699999999999999,3
2020-05-03,Coos,41011,1600,1.162,42
2020-05-04,Coos,41011,1124,1.242,45
2020-05-05,Coos,41011,1088,0.62,22
2020-05-06,Coos,41011,1064,1.4780000000000002,53
2020-05-07,Coos,41011,1127,0.795,28
2020-05-08,Coos,41011,1154,1.821,66
