date,county,county_fips,samples,m50,m50_index
2020-03-20,Tillamook,41057,365,1.6,47
2020-03-21,Tillamook,41057,377,0.43200000000000005,12
2020-03-22,Tillamook,41057,477,1.075,31
2020-03-23,Tillamook,41057,393,1.577,46
2020-03-24,Tillamook,41057,336,0.044000000000000004,1
2020-03-25,Tillamook,41057,327,0.192,5
2020-03-26,Tillamook,41057,337,0.045,1
2020-03-27,Tillamook,41057,337,0.037000000000000005,1
2020-03-28,Tillamook,41057,342,0.031,0
2020-03-29,Tillamook,41057,372,0.035,1
2020-03-30,Tillamook,41057,349,0.034,1
2020-03-31,Tillamook,41057,336,0.046,1
2020-04-01,Tillamook,41057,320,0.057,1
2020-04-02,Tillamook,41057,334,0.05,1
2020-04-03,Tillamook,41057,334,0.536,15
2020-04-04,Tillamook,41057,344,0.034,1
2020-04-05,Tillamook,41057,382,0.039,1
2020-04-06,Tillamook,41057,326,0.073,2
2020-04-07,Tillamook,41057,327,0.081,2
2020-04-08,Tillamook,41057,337,0.105,3
2020-04-09,Tillamook,41057,331,0.064,1
2020-04-10,Tillamook,41057,319,0.239,7
2020-04-11,Tillamook,41057,338,0.055,1
2020-04-12,Tillamook,41057,328,0.042,1
2020-04-13,Tillamook,41057,330,0.064,1
2020-04-14,Tillamook,41057,337,0.092,2
2020-04-15,Tillamook,41057,361,0.059000000000000004,1
2020-04-16,Tillamook,41057,363,0.22399999999999998,6
2020-04-17,Tillamook,41057,346,0.336,9
2020-04-18,Tillamook,41057,369,0.038,1
2020-04-19,Tillamook,41057,346,0.032,0
2020-04-21,Tillamook,41057,427,0.069,2
2020-04-22,Tillamook,41057,415,0.075,2
2020-04-23,Tillamook,41057,403,0.07,2
2020-04-24,Tillamook,41057,432,0.07400000000000001,2
2020-04-25,Tillamook,41057,417,0.047,1
2020-04-26,Tillamook,41057,421,0.091,2
2020-04-27,Tillamook,41057,430,0.046,1
2020-04-28,Tillamook,41057,418,0.08199999999999999,2
2020-04-29,Tillamook,41057,369,0.067,1
2020-04-30,Tillamook,41057,651,1.24,36
2020-05-01,Tillamook,41057,608,1.692,50
2020-05-02,Tillamook,41057,645,0.045,1
2020-05-03,Tillamook,41057,645,0.8190000000000001,24
2020-05-04,Tillamook,41057,439,0.929,27
2020-05-05,Tillamook,41057,415,0.541,16
2020-05-06,Tillamook,41057,414,1.244,36
2020-05-07,Tillamook,41057,441,0.997,29
2020-05-08,Tillamook,41057,444,1.547,45
2020-05-09,Tillamook,41057,477,0.67,19
2020-05-10,Tillamook,41057,477,0.619,18
2020-05-11,Tillamook,41057,443,0.319,9
2020-05-12,Tillamook,41057,417,0.193,5
2020-05-13,Tillamook,41057,350,0.172,5
2020-05-14,Tillamook,41057,346,0.068,2
2020-05-15,Tillamook,41057,645,1.507,44
2020-05-16,Tillamook,41057,677,0.8109999999999999,23
2020-05-17,Tillamook,41057,700,0.23399999999999999,6
2020-05-18,Tillamook,41057,668,0.907,26
2020-05-19,Tillamook,41057,591,1.169,34
2020-05-20,Tillamook,41057,636,2.128,62
2020-05-21,Tillamook,41057,649,1.476,43
2020-05-22,Tillamook,41057,715,1.733,51
2020-05-23,Tillamook,41057,861,1.749,51
2020-03-01,Umatilla,41059,1091,2.128,69
2020-03-02,Umatilla,41059,1202,2.867,93
2020-03-03,Umatilla,41059,1165,3.056,100
2020-03-04,Umatilla,41059,1241,2.878,94
2020-03-05,Umatilla,41059,1135,3.8360000000000003,125
2020-03-06,Umatilla,41059,1153,3.627,118
2020-03-07,Umatilla,41059,1136,2.9739999999999998,97
2020-03-08,Umatilla,41059,1112,2.31,75
2020-03-09,Umatilla,41059,1175,3.425,112
2020-03-10,Umatilla,41059,1186,3.2739999999999996,107
2020-03-11,Umatilla,41059,1178,3.21,105
2020-03-12,Umatilla,41059,1116,3.627,118
2020-03-13,Umatilla,41059,1108,3.7569999999999997,122
2020-03-14,Umatilla,41059,1075,2.137,69
2020-03-15,Umatilla,41059,1014,1.258,41
2020-03-16,Umatilla,41059,1063,2.8289999999999997,92
2020-03-17,Umatilla,41059,1099,3.2039999999999997,104
2020-03-18,Umatilla,41059,1095,2.129,69
2020-03-19,Umatilla,41059,1083,2.698,88
2020-03-20,Umatilla,41059,1034,2.969,97
2020-03-21,Umatilla,41059,929,1.74,56
2020-03-22,Umatilla,41059,997,1.1,35
2020-03-23,Umatilla,41059,1084,2.238,73
2020-03-24,Umatilla,41059,1143,1.896,62
2020-03-25,Umatilla,41059,1086,1.788,58
2020-03-26,Umatilla,41059,1133,1.736,56
2020-03-27,Umatilla,41059,1151,1.905,62
2020-03-28,Umatilla,41059,1126,0.622,20
2020-03-29,Umatilla,41059,1170,0.122,3
2020-03-30,Umatilla,41059,1196,1.3880000000000001,45
2020-03-31,Umatilla,41059,1214,1.801,58
2020-04-01,Umatilla,41059,1188,1.689,55
2020-04-02,Umatilla,41059,1160,1.882,61
2020-04-03,Umatilla,41059,1102,2.215,72
2020-04-04,Umatilla,41059,1081,0.675,22
2020-04-05,Umatilla,41059,1101,0.08800000000000001,2
2020-04-06,Umatilla,41059,1115,1.7590000000000001,57
2020-04-07,Umatilla,41059,1155,1.699,55
2020-04-08,Umatilla,41059,1108,2.064,67
2020-04-09,Umatilla,41059,1142,2.013,65
2020-04-10,Umatilla,41059,1056,2.2640000000000002,74
2020-04-11,Umatilla,41059,1036,0.831,27
2020-04-12,Umatilla,41059,1028,0.124,4
2020-04-13,Umatilla,41059,1051,1.71,55
2020-04-14,Umatilla,41059,1132,2.043,66
2020-04-15,Umatilla,41059,1157,1.757,57
2020-04-16,Umatilla,41059,1123,2.1109999999999998,69
2020-04-17,Umatilla,41059,1077,2.484,81
2020-04-18,Umatilla,41059,1062,1.024,33
2020-04-19,Umatilla,41059,1005,0.489,16
2020-04-21,Umatilla,41059,1449,2.309,75
2020-04-22,Umatilla,41059,1419,2.114,69
2020-04-23,Umatilla,41059,1413,2.477,81
2020-04-24,Umatilla,41059,1374,2.41,78
2020-04-25,Umatilla,41059,1302,1.275,41
2020-04-26,Umatilla,41059,1253,0.466,15
2020-04-27,Umatilla,41059,1287,1.9809999999999999,64
2020-04-28,Umatilla,41059,1371,2.148,70
2020-04-29,Umatilla,41059,1380,2.092,68
2020-04-30,Umatilla,41059,1985,2.7430000000000003,89
2020-05-01,Umatilla,41059,1814,3.346,109
2020-05-02,Umatilla,41059,1942,1.956,64
2020-05-03,Umatilla,41059,1861,1.696,55
2020-05-04,Umatilla,41059,1337,2.72,89
2020-05-05,Umatilla,41059,1432,2.736,89
2020-05-06,Umatilla,41059,1383,2.543,83
2020-05-07,Umatilla,41059,1405,2.7939999999999996,91
2020-05-08,Umatilla,41059,1420,3.5389999999999997,115
2020-05-09,Umatilla,41059,1333,2.0780000000000003,67
2020-05-10,Umatilla,41059,1305,1.315,43
2020-05-11,Umatilla,41059,1342,2.354,77
2020-05-12,Umatilla,41059,1446,2.181,71
2020-05-13,Umatilla,41059,1148,2.617,85
2020-05-14,Umatilla,41059,1139,2.6319999999999997,86
2020-05-15,Umatilla,41059,1985,3.258,106
2020-05-16,Umatilla,41059,2044,2.7289999999999996,89
2020-05-17,Umatilla,41059,2082,1.392,45
2020-05-18,Umatilla,41059,1996,2.492,81
2020-05-19,Umatilla,41059,1979,2.81,91
2020-05-20,Umatilla,41059,2072,3.052,99
2020-05-21,Umatilla,41059,2166,3.795,124
2020-05-22,Umatilla,41059,2182,5.3420000000000005,174
2020-05-23,Umatilla,41059,2024,3.122,102
2020-03-01,Union,41061,313,0.7509999999999999,35
2020-03-02,Union,41061,339,1.896,89
2020-03-03,Union,41061,352,2.07,97
2020-03-04,Union,41061,365,2.129,100
2020-03-05,Union,41061,374,2.295,107
2020-03-06,Union,41061,347,2.702,126
2020-03-07,Union,41061,337,2.077,97
2020-03-08,Union,41061,356,1.235,58
2020-03-09,Union,41061,385,2.095,98
2020-03-10,Union,41061,372,2.093,98
2020-03-11,Union,41061,383,2.291,107
2020-03-12,Union,41061,340,2.206,103
2020-03-13,Union,41061,352,2.653,124
2020-03-14,Union,41061,333,1.178,55
2020-03-15,Union,41061,311,0.513,24
2020-03-16,Union,41061,308,1.55,72
2020-03-17,Union,41061,349,2.125,99
2020-03-18,Union,41061,344,2.158,101
2020-03-19,Union,41061,345,2.0140000000000002,94
2020-03-20,Union,41061,310,2.225,104
2020-03-21,Union,41061,295,1.151,54
2020-03-22,Union,41061,309,1.114,52
2020-03-23,Union,41061,323,2.086,97
2020-03-24,Union,41061,338,1.304,61
2020-03-25,Union,41061,337,1.446,67
2020-03-26,Union,41061,351,1.982,93
2020-03-27,Union,41061,358,1.5919999999999999,74
2020-03-28,Union,41061,349,0.956,44
2020-03-29,Union,41061,364,0.043,2
2020-03-30,Union,41061,344,0.759,35
2020-03-31,Union,41061,368,1.525,71
2020-04-01,Union,41061,372,1.2690000000000001,59
2020-04-02,Union,41061,362,0.888,41
2020-04-03,Union,41061,358,1.689,79
2020-04-04,Union,41061,335,0.136,6
2020-04-05,Union,41061,346,0.052000000000000005,2
2020-04-06,Union,41061,335,1.247,58
2020-04-07,Union,41061,352,1.63,76
2020-04-08,Union,41061,348,1.412,66
2020-04-09,Union,41061,338,1.486,69
2020-04-10,Union,41061,322,1.6119999999999999,75
2020-04-11,Union,41061,334,0.78,36
2020-04-12,Union,41061,311,0.092,4
2020-04-13,Union,41061,318,1.226,57
2020-04-14,Union,41061,339,1.358,63
2020-04-15,Union,41061,352,1.6869999999999998,79
2020-04-16,Union,41061,322,1.766,82
2020-04-17,Union,41061,335,2.147,100
2020-04-18,Union,41061,322,1.128,52
2020-04-19,Union,41061,294,0.988,46
2020-04-21,Union,41061,439,1.5630000000000002,73
2020-04-22,Union,41061,443,1.432,67
2020-04-23,Union,41061,440,1.6680000000000001,78
2020-04-24,Union,41061,414,2.022,94
2020-04-25,Union,41061,401,0.48700000000000004,22
2020-04-26,Union,41061,421,0.344,16
2020-04-27,Union,41061,408,1.042,48
2020-04-28,Union,41061,417,1.7369999999999999,81
2020-04-29,Union,41061,411,1.037,48
2020-04-30,Union,41061,635,1.7009999999999998,79
2020-05-01,Union,41061,611,2.897,136
2020-05-02,Union,41061,679,1.548,72
2020-05-03,Union,41061,654,0.7979999999999999,37
2020-05-04,Union,41061,436,2.1,98
2020-05-05,Union,41061,472,2.316,108
2020-05-06,Union,41061,467,1.9969999999999999,93
2020-05-07,Union,41061,437,2.213,103
2020-05-08,Union,41061,463,2.305,108
2020-05-09,Union,41061,471,2.366,111
2020-05-10,Union,41061,430,1.5859999999999999,74
2020-05-11,Union,41061,423,0.9940000000000001,46
2020-05-12,Union,41061,477,1.7269999999999999,81
2020-05-13,Union,41061,357,1.692,79
2020-05-14,Union,41061,370,1.7480000000000002,82
2020-05-15,Union,41061,701,2.804,131
2020-05-16,Union,41061,708,2.42,113
2020-05-17,Union,41061,672,0.956,44
2020-05-18,Union,41061,659,1.925,90
2020-05-19,Union,41061,653,1.976,92
2020-05-20,Union,41061,637,2.076,97
2020-05-21,Union,41061,692,2.46,115
2020-05-22,Union,41061,692,2.795,131
2020-05-23,Union,41061,706,2.499,117
2020-03-01,Wasco,41065,297,1.735,61
2020-03-02,Wasco,41065,298,2.821,100
2020-03-03,Wasco,41065,319,2.593,91
2020-03-04,Wasco,41065,325,2.6919999999999997,95
2020-03-05,Wasco,41065,302,2.946,104
2020-03-06,Wasco,41065,287,3.758,133
2020-03-07,Wasco,41065,299,1.88,66
2020-03-08,Wasco,41065,297,1.475,52
2020-03-09,Wasco,41065,299,3.0239999999999996,107
2020-03-10,Wasco,41065,322,3.173,112
2020-03-11,Wasco,41065,302,2.596,92
2020-03-12,Wasco,41065,304,3.0210000000000004,107
2020-03-13,Wasco,41065,285,3.279,116
2020-03-14,Wasco,41065,291,0.625,22
2020-03-15,Wasco,41065,259,0.308,10
2020-03-16,Wasco,41065,280,2.614,92
2020-03-17,Wasco,41065,300,2.013,71
2020-03-18,Wasco,41065,297,1.9280000000000002,68
2020-03-19,Wasco,41065,293,1.962,69
2020-03-20,Wasco,41065,268,2.367,83
2020-03-21,Wasco,41065,259,0.9059999999999999,32
2020-03-22,Wasco,41065,265,0.332,11
2020-03-23,Wasco,41065,305,1.4169999999999998,50
2020-03-24,Wasco,41065,304,0.735,26
2020-03-25,Wasco,41065,296,1.483,52
2020-03-26,Wasco,41065,301,0.747,26
2020-03-27,Wasco,41065,299,0.682,24
2020-03-28,Wasco,41065,290,0.042,1
2020-03-29,Wasco,41065,303,0.038,1
2020-03-30,Wasco,41065,308,0.055999999999999994,1
2020-03-31,Wasco,41065,305,0.33,11
2020-04-01,Wasco,41065,324,0.489,17
2020-04-02,Wasco,41065,316,0.696,24
2020-04-03,Wasco,41065,304,0.46299999999999997,16
2020-04-04,Wasco,41065,279,0.034,1
2020-04-05,Wasco,41065,303,0.034,1
2020-04-06,Wasco,41065,285,1.139,40
2020-04-07,Wasco,41065,280,0.711,25
2020-04-08,Wasco,41065,276,1.275,45
2020-04-09,Wasco,41065,281,1.1740000000000002,41
2020-04-10,Wasco,41065,273,1.5819999999999999,56
2020-04-11,Wasco,41065,290,0.157,5
2020-04-12,Wasco,41065,279,0.077,2
2020-04-13,Wasco,41065,286,0.841,29
2020-04-14,Wasco,41065,279,1.475,52
2020-04-15,Wasco,41065,296,1.371,48
2020-04-16,Wasco,41065,314,1.12,39
2020-04-17,Wasco,41065,306,1.788,63
2020-04-18,Wasco,41065,307,0.054000000000000006,1
2020-04-19,Wasco,41065,294,0.08900000000000001,3
2020-04-21,Wasco,41065,385,1.3769999999999998,48
2020-04-22,Wasco,41065,379,1.146,40
2020-04-23,Wasco,41065,383,0.703,24
2020-04-24,Wasco,41065,367,0.705,24
2020-04-25,Wasco,41065,368,0.122,4
2020-04-26,Wasco,41065,357,0.065,2
2020-04-27,Wasco,41065,377,1.776,62
2020-04-28,Wasco,41065,370,1.83,64
2020-04-29,Wasco,41065,371,1.597,56
2020-04-30,Wasco,41065,535,1.973,69
2020-05-01,Wasco,41065,520,2.698,95
2020-05-02,Wasco,41065,548,0.39399999999999996,13
2020-05-03,Wasco,41065,565,0.7090000000000001,25
2020-05-04,Wasco,41065,398,1.821,64
2020-05-05,Wasco,41065,378,1.656,58
2020-05-06,Wasco,41065,402,2.246,79
2020-05-07,Wasco,41065,414,1.851,65
2020-05-08,Wasco,41065,367,2.21,78
2020-05-09,Wasco,41065,381,1.358,48
2020-05-10,Wasco,41065,372,0.8859999999999999,31
2020-05-11,Wasco,41065,386,0.544,19
2020-05-12,Wasco,41065,406,1.7790000000000001,63
2020-05-13,Wasco,41065,327,0.8340000000000001,29
2020-05-14,Wasco,41065,321,1.355,48
2020-05-15,Wasco,41065,549,2.291,81
2020-05-16,Wasco,41065,552,1.32,46
2020-05-17,Wasco,41065,559,1.1440000000000001,40
2020-05-18,Wasco,41065,552,1.906,67
2020-05-19,Wasco,41065,497,2.501,88
2020-05-20,Wasco,41065,592,2.412,85
2020-05-21,Wasco,41065,608,2.44,86
2020-05-22,Wasco,41065,605,3.188,113
2020-05-23,Wasco,41065,605,1.2770000000000001,45
2020-03-01,Washington,41067,9836,3.29,56
2020-03-02,Washington,41067,10329,5.624,97
2020-03-03,Washington,41067,10710,5.638999999999999,97
2020-03-04,Washington,41067,10794,5.774,100
2020-03-05,Washington,41067,10517,6.235,107
2020-03-06,Washington,41067,10337,6.002999999999999,103
2020-03-07,Washington,41067,10209,4.883,84
2020-03-08,Washington,41067,10130,3.326,57
2020-03-09,Washington,41067,10662,5.513999999999999,95
2020-03-10,Washington,41067,10517,5.822,100
2020-03-11,Washington,41067,10543,5.832999999999999,101
2020-03-12,Washington,41067,10289,5.6129999999999995,97
2020-03-13,Washington,41067,10126,5.254,90
2020-03-14,Washington,41067,9818,2.026,35
2020-03-15,Washington,41067,9649,1.392,24
2020-03-16,Washington,41067,9809,3.512,60
2020-03-17,Washington,41067,10156,2.612,45
2020-03-18,Washington,41067,9848,2.24,38
2020-03-19,Washington,41067,9416,1.892,32
2020-03-20,Washington,41067,9057,2.5469999999999997,44
2020-03-21,Washington,41067,7937,0.47700000000000004,8
2020-03-22,Washington,41067,8927,0.165,2
2020-03-23,Washington,41067,9610,0.434,7
2020-03-24,Washington,41067,10022,0.044000000000000004,0
2020-03-25,Washington,41067,9658,0.24600000000000002,4
2020-03-26,Washington,41067,9965,0.085,1
2020-03-27,Washington,41067,9783,0.115,1
2020-03-28,Washington,41067,9749,0.035,0
2020-03-29,Washington,41067,10085,0.031,0
2020-03-30,Washington,41067,10152,0.049,0
2020-03-31,Washington,41067,10301,0.203,3
2020-04-01,Washington,41067,10102,0.087,1
2020-04-02,Washington,41067,9944,0.124,2
2020-04-03,Washington,41067,9811,0.34600000000000003,5
2020-04-04,Washington,41067,9669,0.055,0
2020-04-05,Washington,41067,10012,0.040999999999999995,0
2020-04-06,Washington,41067,9567,0.142,2
2020-04-07,Washington,41067,9726,0.324,5
2020-04-08,Washington,41067,9767,0.385,6
2020-04-09,Washington,41067,9541,0.42100000000000004,7
2020-04-10,Washington,41067,8912,0.996,17
2020-04-11,Washington,41067,9027,0.188,3
2020-04-12,Washington,41067,8950,0.033,0
2020-04-13,Washington,41067,8952,0.342,5
2020-04-14,Washington,41067,9244,0.46399999999999997,8
2020-04-15,Washington,41067,9888,0.39399999999999996,6
2020-04-16,Washington,41067,9561,0.79,13
2020-04-17,Washington,41067,9370,1.3719999999999999,23
2020-04-18,Washington,41067,9171,0.048,0
2020-04-19,Washington,41067,8996,0.048,0
2020-04-21,Washington,41067,10978,0.243,4
2020-04-22,Washington,41067,11131,0.065,1
2020-04-23,Washington,41067,11079,0.205,3
2020-04-24,Washington,41067,10911,0.429,7
2020-04-25,Washington,41067,10381,0.052000000000000005,0
2020-04-26,Washington,41067,10497,0.039,0
2020-04-27,Washington,41067,10788,0.069,1
2020-04-28,Washington,41067,11217,0.242,4
2020-04-29,Washington,41067,10592,0.294,5
2020-04-30,Washington,41067,14720,0.461,7
2020-05-01,Washington,41067,13034,1.6,27
2020-05-02,Washington,41067,14128,0.054000000000000006,0
2020-05-03,Washington,41067,13940,0.10400000000000001,1
2020-05-04,Washington,41067,9563,0.38,6
2020-05-05,Washington,41067,9724,0.40700000000000003,7
2020-05-06,Washington,41067,9669,0.69,11
2020-05-07,Washington,41067,10017,0.292,5
2020-05-08,Washington,41067,9697,0.9420000000000001,16
2020-05-09,Washington,41067,10030,0.433,7
2020-05-10,Washington,41067,10166,0.158,2
2020-05-11,Washington,41067,9588,0.049,0
2020-05-12,Washington,41067,9879,0.09,1
2020-05-13,Washington,41067,7470,0.16,2
2020-05-14,Washington,41067,7663,0.11699999999999999,2
2020-05-15,Washington,41067,14369,1.569,27
2020-05-16,Washington,41067,14728,0.7240000000000001,12
2020-05-17,Washington,41067,15479,0.20600000000000002,3
2020-05-18,Washington,41067,15352,0.22399999999999998,3
2020-05-19,Washington,41067,13402,0.972,16
2020-05-20,Washington,41067,14163,1.4140000000000001,24
2020-05-21,Washington,41067,15379,1.35,23
2020-05-22,Washington,41067,15788,2.384,41
2020-05-23,Washington,41067,15062,1.386,24
2020-03-01,Yamhill,41071,1717,3.075,49
2020-03-02,Yamhill,41071,1813,5.692,92
2020-03-03,Yamhill,41071,1843,6.157,100
2020-03-04,Yamhill,41071,1881,5.827999999999999,94
2020-03-05,Yamhill,41071,1774,6.676,108
2020-03-06,Yamhill,41071,1741,6.973,113
2020-03-07,Yamhill,41071,1737,4.444,72
2020-03-08,Yamhill,41071,1771,2.917,47
2020-03-09,Yamhill,41071,1849,5.6770000000000005,92
2020-03-10,Yamhill,41071,1807,6.407,104
2020-03-11,Yamhill,41071,1822,7.4,120
2020-03-12,Yamhill,41071,1780,5.593999999999999,90
2020-03-13,Yamhill,41071,1766,5.995,97
2020-03-14,Yamhill,41071,1716,2.5580000000000003,41
2020-03-15,Yamhill,41071,1674,1.8659999999999999,30
2020-03-16,Yamhill,41071,1685,3.747,60
2020-03-17,Yamhill,41071,1700,3.3510000000000004,54
2020-03-18,Yamhill,41071,1664,2.89,46
2020-03-19,Yamhill,41071,1590,3.0460000000000003,49
2020-03-20,Yamhill,41071,1587,3.322,53
2020-03-21,Yamhill,41071,1439,0.963,15
2020-03-22,Yamhill,41071,1558,0.522,8
2020-03-23,Yamhill,41071,1664,1.268,20
2020-03-24,Yamhill,41071,1705,0.7390000000000001,12
2020-03-25,Yamhill,41071,1617,1.1440000000000001,18
2020-03-26,Yamhill,41071,1710,0.9490000000000001,15
2020-03-27,Yamhill,41071,1696,0.9470000000000001,15
2020-03-28,Yamhill,41071,1712,0.07200000000000001,1
2020-03-29,Yamhill,41071,1745,0.04,0
2020-03-30,Yamhill,41071,1769,0.597,9
2020-03-31,Yamhill,41071,1731,0.84,13
2020-04-01,Yamhill,41071,1732,0.925,15
2020-04-02,Yamhill,41071,1735,0.948,15
2020-04-03,Yamhill,41071,1685,1.63,26
2020-04-04,Yamhill,41071,1614,0.28300000000000003,4
2020-04-05,Yamhill,41071,1664,0.062,1
2020-04-06,Yamhill,41071,1630,1.08,17
2020-04-07,Yamhill,41071,1656,1.3880000000000001,22
2020-04-08,Yamhill,41071,1659,1.128,18
2020-04-09,Yamhill,41071,1653,1.359,22
2020-04-10,Yamhill,41071,1572,2.3,37
2020-04-11,Yamhill,41071,1573,0.946,15
2020-04-12,Yamhill,41071,1546,0.05,0
2020-04-13,Yamhill,41071,1541,1.4580000000000002,23
2020-04-14,Yamhill,41071,1613,1.689,27
2020-04-15,Yamhill,41071,1708,1.84,29
2020-04-16,Yamhill,41071,1662,2.197,35
2020-04-17,Yamhill,41071,1623,2.676,43
2020-04-18,Yamhill,41071,1610,0.486,7
2020-04-19,Yamhill,41071,1560,0.07,1
2020-04-21,Yamhill,41071,1916,1.3159999999999998,21
2020-04-22,Yamhill,41071,1997,0.892,14
2020-04-23,Yamhill,41071,1956,1.814,29
2020-04-24,Yamhill,41071,1873,1.375,22
2020-04-25,Yamhill,41071,1825,0.174,2
2020-04-26,Yamhill,41071,1803,0.071,1
2020-04-27,Yamhill,41071,1874,1.226,19
2020-04-28,Yamhill,41071,1923,1.619,26
2020-04-29,Yamhill,41071,1838,1.506,24
2020-04-30,Yamhill,41071,2896,2.2640000000000002,36
2020-05-01,Yamhill,41071,2665,2.758,44
2020-05-02,Yamhill,41071,2724,0.474,7
2020-05-03,Yamhill,41071,2711,0.9470000000000001,15
2020-05-04,Yamhill,41071,1949,2.01,32
2020-05-05,Yamhill,41071,2000,2.283,37
2020-05-06,Yamhill,41071,1988,2.4819999999999998,40
2020-05-07,Yamhill,41071,1965,1.673,27
2020-05-08,Yamhill,41071,1948,2.338,37
2020-05-09,Yamhill,41071,1995,1.557,25
2020-05-10,Yamhill,41071,1936,0.514,8
2020-05-11,Yamhill,41071,1846,1.016,16
2020-05-12,Yamhill,41071,1922,1.454,23
2020-05-13,Yamhill,41071,1514,1.61,26
2020-05-14,Yamhill,41071,1500,2.345,38
2020-05-15,Yamhill,41071,2740,3.073,49
2020-05-16,Yamhill,41071,2836,1.6680000000000001,27
2020-05-17,Yamhill,41071,2917,0.768,12
2020-05-18,Yamhill,41071,2830,1.6380000000000001,26
2020-05-19,Yamhill,41071,2564,2.167,35
2020-05-20,Yamhill,41071,2759,2.8930000000000002,46
2020-05-21,Yamhill,41071,3032,3.594,58
2020-05-22,Yamhill,41071,2994,3.8,61
2020-05-23,Yamhill,41071,2881,2.693,43
